seed,arm,round,accuracy,macro_f1,loss
57,shuffled_label,9,0.265625,0.2198861034798535,1.385693658143282
57,shuffled_label,10,0.263671875,0.2165017139301384,1.3857105802744627
57,shuffled_label,11,0.2734375,0.22462438560629275,1.3856822662055492
57,shuffled_label,12,0.275390625,0.22514947271861074,1.385635806247592
57,shuffled_label,13,0.275390625,0.22078401040265447,1.3856799397617579
57,shuffled_label,14,0.275390625,0.21840956145303972,1.3857161980122328
57,shuffled_label,15,0.271484375,0.20802041598732743,1.3856496065855026
57,shuffled_label,16,0.265625,0.1978827978120239,1.3858162052929401
57,shuffled_label,17,0.2578125,0.18246874847998446,1.385933380573988
57,shuffled_label,18,0.2578125,0.17747931383874244,1.3860405385494232
57,shuffled_label,19,0.25390625,0.18192427941239453,1.3857741132378578
57,shuffled_label,20,0.25390625,0.181739975462622,1.3857615496963263
57,shuffled_label,21,0.255859375,0.1783771355171147,1.385897958651185
57,shuffled_label,22,0.255859375,0.1767102488479948,1.385941568762064
57,shuffled_label,23,0.244140625,0.15570352046346675,1.3861095793545246
57,shuffled_label,24,0.248046875,0.16567561261722524,1.385854221880436
57,shuffled_label,25,0.251953125,0.16757879479904347,1.3859099298715591
57,shuffled_label,26,0.248046875,0.1655674070287152,1.3858221117407084
57,shuffled_label,27,0.248046875,0.15316704980012247,1.3860448338091373
57,shuffled_label,28,0.24609375,0.14526345878651656,1.3862471655011177
57,shuffled_label,29,0.240234375,0.13565861058798911,1.386385640129447
57,shuffled_label,30,0.244140625,0.13185488760750014,1.3865533918142319
57,shuffled_label,31,0.24609375,0.12758266312544042,1.3868186883628368
57,shuffled_label,32,0.251953125,0.12983904206302965,1.3869429137557745
57,shuffled_label,33,0.251953125,0.12983904206302965,1.3869765251874924
57,shuffled_label,34,0.25,0.12021930237591341,1.387182030826807
57,shuffled_label,35,0.25390625,0.12156923676989997,1.3872845880687237
57,shuffled_label,36,0.251953125,0.1180083074819917,1.3873409647494555
57,shuffled_label,37,0.251953125,0.12096190150701429,1.3871973548084497
57,shuffled_label,38,0.251953125,0.12096190150701429,1.3871794808655977
57,shuffled_label,39,0.25,0.12021930237591341,1.3871541116386652
57,shuffled_label,40,0.251953125,0.12089327802087756,1.3872226737439632
57,shuffled_label,41,0.25390625,0.12163552503622631,1.3872771319001913
57,shuffled_label,42,0.251953125,0.12089327802087756,1.387217627838254
57,shuffled_label,43,0.25,0.12021930237591341,1.3871771059930325
57,shuffled_label,44,0.25,0.12021930237591341,1.3871903643012047
57,shuffled_label,45,0.251953125,0.12089327802087756,1.387234853580594
57,shuffled_label,46,0.251953125,0.12089327802087756,1.3872550837695599
57,shuffled_label,47,0.251953125,0.12089327802087756,1.3872442860156298
57,shuffled_label,48,0.25390625,0.12163552503622631,1.3872940130531788
57,shuffled_label,49,0.25390625,0.12163552503622631,1.387309331446886
58,no_cloud,-1,0.365234375,0.24650103821354413,1.3889098539948463
58,no_cloud,0,0.365234375,0.24650103821354413,1.3889098037034273
58,no_cloud,1,0.365234375,0.24650103821354413,1.3889097888022661
58,no_cloud,2,0.365234375,0.24650103821354413,1.38890977576375
58,no_cloud,3,0.365234375,0.24650103821354413,1.3889095839112997
58,no_cloud,4,0.365234375,0.24650103821354413,1.3889095298945904
58,no_cloud,5,0.365234375,0.24650103821354413,1.3889094647020102
58,no_cloud,6,0.365234375,0.24650103821354413,1.3889094665646553
58,no_cloud,7,0.365234375,0.24650103821354413,1.3889094050973654
58,no_cloud,8,0.365234375,0.24650103821354413,1.3889093976467848
58,no_cloud,9,0.365234375,0.24650103821354413,1.3889093808829784
58,no_cloud,10,0.365234375,0.24650103821354413,1.3889094442129135
58,no_cloud,11,0.365234375,0.24650103821354413,1.3889094274491072
58,no_cloud,12,0.365234375,0.24650103821354413,1.3889093361794949
58,no_cloud,13,0.365234375,0.24650103821354413,1.3889093417674303
58,no_cloud,14,0.365234375,0.24650103821354413,1.3889093175530434
58,no_cloud,15,0.365234375,0.24650103821354413,1.3889093697071075
58,no_cloud,16,0.365234375,0.24650103821354413,1.3889092430472374
58,no_cloud,17,0.365234375,0.24650103821354413,1.3889092076569796
58,no_cloud,18,0.365234375,0.24650103821354413,1.3889091722667217
